stackid,respid,party,votech,stacked_votech,ptv,lr_dist,age_cont_yhat,age_dich_yhat,socdem_dich_yhat,socdem_cont_yhat,gndr,age
12879-1507,12879,1507,1504,0,0,0.76541889483066,0.303976211829152,0.0360395103715051,0.0436706555621319,0.282925790357109,2,41
12884-1501,12884,1501,,0,0.5,0.132930155342108,0.327279320942135,0.170720109081349,0.2041197761386,0.36531432914881,2,57
12884-1502,12884,1502,,0,0.4,0.0407486377635631,0.247790853704942,0.0377131141294591,0.0374832453065089,0.234436491119388,2,57
12884-1503,12884,1503,,0,0.7,0.0171394799054373,0.444066311074971,0.257564098395041,0.204334829168811,0.389963900703405,2,57
12884-1504,12884,1504,,0,0.7,0.117879948914432,0.371213363927237,0.15957666608479,0.151411762308082,0.349843621497553,2,57
12884-1505,12884,1505,,0,0.5,0.173101901050891,0.202116100824331,0.0231639873056931,0.0151384603934056,0.255448880468032,2,57
12884-1506,12884,1506,,0,0.7,0.234955099852567,0.24568480167085,0.035474326423937,0.0563607896826187,0.309767432525906,2,57
12884-1507,12884,1507,,0,0.8,0.123469994058229,0.302285687689491,0.0432353893775094,0.0549253439216047,0.281103266194673,2,57
12889-1501,12889,1501,,0,0.6,0.311514289102336,0.355759129089526,0.13862442650693,0.156768110570667,0.368530222946895,2,36
12889-1502,12889,1502,,0,0,0.29258469556977,0.283450198876039,0.0430704211275271,0.0477059347870637,0.273520786056681,2,36
12889-1503,12889,1503,,0,0,0.205082742316785,0.43507728103175,0.219005379415277,0.185626720565377,0.401033499151685,2,36
12889-1504,12889,1504,,0,0.4,0.10434227330779,0.43037163978006,0.150420034473048,0.14783256575844,0.419490936969453,2,36
12889-1505,12889,1505,,0,0.9,0.160231432282442,0.255696500014433,0.0166090440093648,0.0109245183352929,0.299017541094297,2,36
12889-1506,12889,1506,,0,0.9,0.0983782334807667,0.316234680769159,0.055088109155423,0.0688156337236673,0.368639179435935,2,36
12889-1507,12889,1507,,0,0,0.234581105169341,0.304504500622796,0.0340374198442204,0.040629565024038,0.283495329157871,2,36
12895-1501,12895,1501,1501,1,0.9,0.0218190442309972,0.33812877166495,0.157847171930812,0.18492850823753,0.36653943154808,2,49
12895-1502,12895,1502,1501,0,0.3,0.0407486377635631,0.261375366151074,0.0396740064418365,0.0411023664915298,0.249325746333595,2,49
12895-1503,12895,1503,1501,0,0,0.205082742316785,0.440641918677554,0.242368810825071,0.197047325004261,0.394180890588464,2,49
12895-1504,12895,1504,1501,0,0,0.117879948914432,0.393749849966408,0.156036281008278,0.150039935867324,0.376375932153515,2,49
12895-1505,12895,1505,1501,0,0,0.0491203211713308,0.222527681468179,0.020412339318296,0.0133715171857461,0.272046465468514,2,49
12895-1506,12895,1506,1501,0,0,0.0127328776303445,0.272560946089253,0.0419937258841086,0.0608336957847923,0.332194764682108,2,49
12895-1507,12895,1507,1501,0,0.1,0.123469994058229,0.303130949759322,0.0394805438339488,0.0489923701194261,0.282014528275891,2,49
12897-1501,12897,1501,1503,0,0,0.355152377564331,0.339484953005302,0.15629476482316,0.182630373533981,0.366692569347989,2,48
12897-1502,12897,1502,1503,0,0,0.070362473347548,0.263073430206841,0.0399258874490262,0.0415776303541725,0.251186903235371,2,48
12897-1503,12897,1503,1503,1,0.6,0.128250591016548,0.440213869627876,0.240512891418276,0.196150314323241,0.394708014324096,2,48
12897-1504,12897,1504,1503,0,0.6,0.215453384418902,0.396566910721304,0.155598263912975,0.149869179121198,0.37969247098551,2,48
12897-1505,12897,1505,1503,0,0,0.160231432282442,0.22507912904866,0.0200917204764242,0.0131654721201962,0.274121163593574,2,48
12897-1506,12897,1506,1503,0,0,0.0983782334807667,0.275920464141554,0.0428851630416155,0.0614156209525577,0.334998181201633,2,48
12897-1507,12897,1507,1503,0,0,0.234581105169341,0.30323660751805,0.0390337633822619,0.0482949314047373,0.282128436036043,2,48
12898-1501,12898,1501,,0,,,,0.131771164457485,,,2,31
12898-1502,12898,1502,,0,,,,0.0444493161546385,,,2,31
12898-1503,12898,1503,,0,,,,0.210462540280192,,,2,31
12898-1504,12898,1504,,0,,,,0.148304652674264,,,2,31
12898-1505,12898,1505,,0,,,,0.015339669523615,,,2,31
12898-1506,12898,1506,,0,,,,0.0610840830997888,,,2,31
12898-1507,12898,1507,,0,,,,0.032142842132935,,,2,31
12907-1501,12907,1501,1506,0,0.2,0.200403177991225,0.369320942493045,0.125207462937995,0.0988600961054905,0.30972995685903,2,26
12907-1502,12907,1502,1506,0,0.2,0.151859748874674,0.300430839433705,0.0458702402708625,0.0392623058786909,0.29113694121344,2,26
12907-1503,12907,1503,1506,0,0.5,0.23936170212766,0.430796790534978,0.202166675080734,0.209723016940449,0.486992687190957,2,26
12907-1504,12907,1504,1506,0,0.2,0.0067688378033206,0.458542247329024,0.146213900000982,0.167745169482702,0.465350645543597,2,26
12907-1505,12907,1505,1506,0,0.4,0.395324123273114,0.281210975819243,0.0141659116411187,0.011075036658803,0.264126375648039,2,26
12907-1506,12907,1506,1506,1,0.7,0.123843988741456,0.349829861292164,0.06768593028177,0.0289366486629426,0.329255479280897,2,26
12907-1507,12907,1507,1506,0,0.4,0.209863339275104,0.305561078210084,0.0303504062851793,0.0244810689154103,0.309495192663061,2,26
12916-1501,12916,1501,1504,0,0,0.0218190442309972,0.325923139601783,0.172386521579693,0.151910359945008,0.304829547261948,2,58
12916-1502,12916,1502,1504,0,0,0.0407486377635631,0.246092789649175,0.0374746479842287,0.0270882923244616,0.231579920356611,2,58
12916-1503,12916,1503,1504,0,0.7,0.0171394799054373,0.444494360124648,0.259506635874499,0.241428743392184,0.47012472765072,2,58
12916-1504,12916,1504,1504,1,1,0.0067688378033206,0.368396303172341,0.160023760171087,0.17381525816013,0.35922140291975,2,58
12916-1505,12916,1505,1504,0,0,0.0491203211713308,0.19956465324385,0.023532455273355,0.0181938887950694,0.197736035646112,2,58
12916-1506,12916,1506,1504,0,0,0.320600455702989,0.242325283618549,0.0347313454797522,0.0210873580203843,0.23954615065609,2,58
12916-1507,12916,1507,1504,0,0.7,0.123469994058229,0.302180029930762,0.0437280732568609,0.0390606555361019,0.305850144338187,2,58
12924-1501,12924,1501,,0,0,0.0892920668801138,0.339484953005302,0.15629476482316,0.182630373533981,0.366692569347989,2,48
12924-1502,12924,1502,,0,0,,0.263073430206841,0.0399258874490262,0.0415776303541725,0.251186903235371,2,48
12924-1503,12924,1503,,0,0,0.205082742316785,0.440213869627876,0.240512891418276,0.196150314323241,0.394708014324096,2,48
12924-1504,12924,1504,,0,0.9,,0.396566910721304,0.155598263912975,0.149869179121198,0.37969247098551,2,48
12924-1505,12924,1505,,0,0,0.160231432282442,0.22507912904866,0.0200917204764242,0.0131654721201962,0.274121163593574,2,48
12924-1506,12924,1506,,0,0,,0.275920464141554,0.0428851630416155,0.0614156209525577,0.334998181201633,2,48
12924-1507,12924,1507,,0,0,0.234581105169341,0.30323660751805,0.0390337633822619,0.0482949314047373,0.282128436036043,2,48
12933-1501,12933,1501,1504,0,0,0.244041266453219,0.34490967836671,0.150209303947779,0.126288187420118,0.306973476460671,2,44
12933-1502,12933,1502,1504,0,0.5,0.70741530443023,0.269865686429907,0.0409488186203017,0.0318824192462324,0.257636116981474,2,44
12933-1503,12933,1503,1504,0,0,0.794917257683215,0.438501673429168,0.233186731142985,0.22716819538463,0.477504459949573,2,44
12933-1504,12933,1504,1504,1,1,0.548786717752235,0.40783515374089,0.153856220431395,0.17113850771145,0.405652946567683,2,44
12933-1505,12933,1505,1504,0,0,0.160231432282442,0.235284919370585,0.0188578655670134,0.0146487897691559,0.226781809396955,2,44
12933-1506,12933,1506,1504,0,0.3,0.209489344591878,0.289358536350756,0.0466348039325457,0.0242259634167981,0.278793981929443,2,44
12933-1507,12933,1507,1504,0,0.5,0.123469994058229,0.303659238552966,0.0372946904956179,0.0318672494681429,0.307444852980319,2,44
12935-1501,12935,1501,,0,0,0.355152377564331,0.361183854450934,0.133118421423274,0.1488363953553,0.36914277414653,2,32
12935-1502,12935,1502,,0,0.3,0.070362473347548,0.290242455099106,0.044170211034226,0.049933082259199,0.280965413663785,2,32
12935-1503,12935,1503,,0,0.7,0.205082742316785,0.433365084833041,0.212151349193679,0.182217148976772,0.403141994094215,2,32
12935-1504,12935,1504,,0,0,0.340102171136654,0.441639882799646,0.148725754192547,0.147158796280634,0.432757092297434,2,32
12935-1505,12935,1505,,0,0,0.160231432282442,0.265902290336357,0.0155856624060346,0.0102648383516694,0.307316333594538,2,32
12935-1506,12935,1506,,0,1,0.4317115668141,0.329672752978361,0.0598380026980319,0.071460664178191,0.379852845514036,2,32
12935-1507,12935,1507,,0,0.5,0.0987522281639929,0.304927131657712,0.0325134177132245,0.0383437505624021,0.28395096019848,2,32
12936-1501,12936,1501,1501,1,0.7,0.311514289102336,0.348978222387766,0.145774274541194,0.121303287617537,0.307432889860397,2,41
12936-1502,12936,1502,1501,0,0.4,0.262970859985785,0.274959878597207,0.0417324336463305,0.0330117827801923,0.263219587686801,2,41
12936-1503,12936,1503,1501,0,0.5,0.461583924349882,0.437217526280136,0.227794932787787,0.224190953750327,0.479085831156471,2,41
12936-1504,12936,1504,1501,0,0.2,0.340102171136654,0.416286336005579,0.15256018476697,0.170569192386316,0.415602563063668,2,41
12936-1505,12936,1505,1501,0,0.5,0.728657456606447,0.242939262112028,0.0179815423819498,0.0139826802218438,0.233005903772136,2,41
12936-1506,12936,1506,1501,0,0.4,0.0127328776303445,0.299437090507657,0.0496495732085807,0.0249555805786443,0.287204231488019,2,41
12936-1507,12936,1507,1501,0,0.4,0.543196672608437,0.303976211829152,0.0360395103715051,0.0305014850136807,0.307786576260776,2,41
12941-1501,12941,1501,,0,0.2,0.0892920668801138,0.355759129089526,0.13862442650693,0.113372219848973,0.308198578859942,2,36
12941-1502,12941,1502,,0,0.5,0.151859748874674,0.283450198876039,0.0430704211275271,0.0349804169282826,0.272525372195681,2,36
12941-1503,12941,1503,,0,0.7,0.23936170212766,0.43507728103175,0.219005379415277,0.219290788116093,0.481721449834633,2,36
12941-1504,12941,1504,,0,0.7,0.10434227330779,0.43037163978006,0.150420034473048,0.169623678289166,0.432185257223645,2,36
12941-1505,12941,1505,,0,0.2,0.0619907899397804,0.255696500014433,0.0166090440093648,0.0129382495017763,0.243379394397437,2,36
12941-1506,12941,1506,,0,0.6,0.123843988741456,0.316234680769159,0.055088109155423,0.0262194456265973,0.301221314085645,2,36
12941-1507,12941,1507,,0,0.6,0.320974450386215,0.304504500622796,0.0340374198442204,0.0283502689762178,0.308356115061538,2,36
12946-1501,12946,1501,,0,0,0.200403177991225,0.329991683622839,0.167425703174497,0.199187070591879,0.365620604748627,2,55
12946-1502,12946,1502,,0,0,0.151859748874674,0.251186981816475,0.0381944274290791,0.0383582360018551,0.238158804922939,2,55
12946-1503,12946,1503,,0,0,0.128250591016548,0.443210212975617,0.253707615455208,0.202494366921027,0.391018148174669,2,55
12946-1504,12946,1504,,0,0,0.10434227330779,0.37684748543703,0.158685514441629,0.151067842618344,0.356476699161544,2,55
12946-1505,12946,1505,,0,0.2,0.284213012162003,0.207218995985293,0.0224438734967926,0.0146762669068969,0.259598276718152,2,55
12946-1506,12946,1506,,0,0.6,0.123843988741456,0.252403837775451,0.0370064697784365,0.0574491406576899,0.315374265564956,2,55
12946-1507,12946,1507,,0,0.2,0.0123588829471183,0.302497003206949,0.0422658788618906,0.0533815381449359,0.281331081714977,2,55
12947-1501,12947,1501,1503,0,0.1,0.244041266453219,0.33812877166495,0.157847171930812,0.134985243198408,0.306207787461127,2,49
12947-1502,12947,1502,1503,0,0.9,0.181473584458659,0.261375366151074,0.0396740064418365,0.0300826997364809,0.248330332472594,2,49
12947-1503,12947,1503,1503,1,1,0.0939716312056738,0.440641918677554,0.242368810825071,0.232192033934738,0.474868841271411,2,49
12947-1504,12947,1504,1503,0,0.2,0.340102171136654,0.393749849966408,0.156036281008278,0.172090715792533,0.389070252407707,2,49
12947-1505,12947,1505,1503,0,0,0.0491203211713308,0.222527681468179,0.020412339318296,0.0158290882362596,0.216408318771654,2,49
12947-1506,12947,1506,1503,0,0.1,0.0983782334807667,0.272560946089253,0.0419937258841086,0.0230559157302498,0.264776899331817,2,49
12947-1507,12947,1507,1503,0,0.9,0.123469994058229,0.303130949759322,0.0394805438339488,0.0342759196478846,0.306875314179558,2,49
12949-1501,12949,1501,1501,1,0.7,0.0218190442309972,0.350334403728118,0.144320255098281,0.119679734917288,0.307586027660306,2,40
12949-1502,12949,1502,1501,0,0,0.29258469556977,0.276657942652973,0.0419968116191566,0.0333967539904517,0.265080744588577,2,40
12949-1503,12949,1503,1501,0,0,0.205082742316785,0.436789477230459,0.226017319548673,0.223204726760998,0.479612954892103,2,40
12949-1504,12949,1504,1501,0,0,0.215453384418902,0.419103396760475,0.152130166660775,0.170379755226578,0.418919101895664,2,40
12949-1505,12949,1505,1501,0,0.2,0.160231432282442,0.245490709692509,0.0176984145125569,0.0137673490037023,0.235080601897196,2,40
12949-1506,12949,1506,1501,0,0.6,0.0983782334807667,0.302796608559958,0.0506949277156697,0.0252035118176667,0.290007648007544,2,40
12949-1507,12949,1507,1501,0,0,0.234581105169341,0.304081869587881,0.0356302257944655,0.0300589562132695,0.307900484020929,2,40
12951-1501,12951,1501,,0,0,0.0218190442309972,0.367964761152693,0.126497388659971,0.139390722025306,0.369908463146074,2,27
12951-1502,12951,1502,,0,0,0.070362473347548,0.298732775377938,0.0455826385338894,0.0528556491307169,0.290271198172664,2,27
12951-1503,12951,1503,,0,0,0.23936170212766,0.431224839584655,0.203806099213686,0.178023888747383,0.405777612772377,2,27
12951-1504,12951,1504,,0,0,0.0067688378033206,0.455725186574128,0.1466300870148,0.146320159876207,0.44933978645741,2,27
12951-1505,12951,1505,,0,0,0.160231432282442,0.278659528238762,0.0143933568318911,0.00949543604438799,0.317689824219839,2,27
12951-1506,12951,1506,,0,0,0.0983782334807667,0.346470343239864,0.0663146878517625,0.0748988409455136,0.393869928111662,2,27
12951-1507,12951,1507,,0,0.9,0.123469994058229,0.305455420451356,0.0307009723370772,0.0356597773295923,0.284520498999242,2,27
12954-1501,12954,1501,1504,0,0,0.355152377564331,0.343553497026358,0.15171213571724,0.127988355212436,0.306820338660762,2,45
12954-1502,12954,1502,1504,0,0,0.818526415541341,0.26816762237414,0.0406907577460469,0.0315143349596011,0.255774960079698,2,45
12954-1503,12954,1503,1504,0,0,0.906028368794326,0.438929722478845,0.235003610659273,0.228166790978289,0.476977336213941,2,45
12954-1504,12954,1504,1504,1,0.8,0.10434227330779,0.405018092985993,0.154290229639815,0.171328614272104,0.402336407735688,2,45
12954-1505,12954,1505,1504,0,0,0.160231432282442,0.232733471790104,0.0191591798196084,0.0148776993807661,0.224707111271895,2,45
12954-1506,12954,1506,1504,0,0,0.4317115668141,0.285999018298455,0.0456691435035635,0.0239874118535048,0.275990565409918,2,45
12954-1507,12954,1507,1504,0,0,0.876530005941771,0.303553580794237,0.0377223468988736,0.0323355125075837,0.307330945220167,2,45
12957-1501,12957,1501,1506,0,0,0.200403177991225,0.361183854450934,0.133118421423274,0.1488363953553,0.36914277414653,2,32
12957-1502,12957,1502,1506,0,0,0.070362473347548,0.290242455099106,0.044170211034226,0.049933082259199,0.280965413663785,2,32
12957-1503,12957,1503,1506,0,0,0.205082742316785,0.433365084833041,0.212151349193679,0.182217148976772,0.403141994094215,2,32
12957-1504,12957,1504,1506,0,0.4,0.0067688378033206,0.441639882799646,0.148725754192547,0.147158796280634,0.432757092297434,2,32
12957-1505,12957,1505,1506,0,0,0.160231432282442,0.265902290336357,0.0155856624060346,0.0102648383516694,0.307316333594538,2,32
12957-1506,12957,1506,1506,1,0.7,0.209489344591878,0.329672752978361,0.0598380026980319,0.071460664178191,0.379852845514036,2,32
12957-1507,12957,1507,1506,0,0,0.234581105169341,0.304927131657712,0.0325134177132245,0.0383437505624021,0.28395096019848,2,32
12958-1501,12958,1501,1502,0,0,0.200403177991225,0.343553497026358,0.15171213571724,0.175869172190608,0.367151982747716,2,45
12958-1502,12958,1502,1502,1,0.9,0.070362473347548,0.26816762237414,0.0406907577460469,0.0430351587552832,0.256770373940698,2,45
12958-1503,12958,1503,1502,0,0,0.205082742316785,0.438929722478845,0.235003610659273,0.193477818465072,0.396289385530993,2,45
12958-1504,12958,1504,1502,0,0,0.562324393358876,0.405018092985993,0.154290229639815,0.149357869236378,0.389642087481496,2,45
12958-1505,12958,1505,1502,0,0,0.0491203211713308,0.232733471790104,0.0191591798196084,0.012565951804356,0.280345257968755,2,45
12958-1506,12958,1506,1502,0,0.4,0.234955099852567,0.285999018298455,0.0456691435035635,0.0631927488053521,0.343408430760209,2,45
12958-1507,12958,1507,1502,0,0,0.0987522281639929,0.303553580794237,0.0377223468988736,0.0462587512670231,0.2824701593165,2,45
12961-1501,12961,1501,,0,0,,0.347622041047414,0.147240422413023,0.122945789135921,0.307279752060489,2,42
12961-1502,12961,1502,,0,0,,0.27326181454144,0.0414696479395143,0.032631099403529,0.261358430785025,2,42
12961-1503,12961,1503,,0,0,,0.437645575329813,0.229582379794626,0.225180275164014,0.478558707420838,2,42
12961-1504,12961,1504,,0,0,,0.413469275250682,0.152991199053394,0.170758796819542,0.412286024231673,2,42
12961-1505,12961,1505,,0,0,,0.240387814531547,0.0182691153120438,0.0142013308779342,0.230931205647076,2,42
12961-1506,12961,1506,,0,0,,0.296077572455357,0.048624670315879,0.0247100264569418,0.284400814968493,2,42
12961-1507,12961,1507,,0,0,,0.303870554070423,0.0364533186868253,0.0309503208477617,0.307672668500624,2,42
12963-1501,12963,1501,,0,0.3,0.422625400213447,0.340841134345654,0.154754819831745,0.131447294734965,0.306514063060945,2,47
12963-1502,12963,1502,,0,0.5,0.0407486377635631,0.264771494262607,0.0401793006834181,0.0307904620297772,0.252052646276146,2,47
12963-1503,12963,1503,,0,1,0.205082742316785,0.439785820578199,0.238666706682639,0.230173244272828,0.475923088742676,2,47
12963-1504,12963,1504,,0,0.9,0.437675606641124,0.399383971476201,0.155161250340944,0.171709329876158,0.395703330071697,2,47
12963-1505,12963,1505,,0,0,0.0491203211713308,0.227630576629142,0.0197760359624119,0.0153461376950482,0.220557715021774,2,47
12963-1506,12963,1506,,0,0,0.123843988741456,0.279279982193854,0.0437946584398445,0.0235171633073621,0.270383732370868,2,47
12963-1507,12963,1507,,0,0.6,0.320974450386215,0.303342265276779,0.0385918357693095,0.0332920687093891,0.307103129699862,2,47
12971-1501,12971,1501,,0,0.1,,0.36525239847199,0.129111343235042,,,2,29
